,comment,rating
5948,bình như hình nhưng không giữ nhiệt được toát hết cả mồ hôi ra ngoài đầy nước,-1
5957,rất tốt giữ nhiệt đc lâu,1
5960,sản phẩm đẹp lạ lại rẻ chất lượg thì tốt nên mua,1
5961,rat thuyết binh giu lanh rat tot,1
5964,hàng đẹp mà mua c chỉ có mẫu hình đó hà,1
5973,bình giao như hình tốt cho cửa hàng sao,1
5995,hàng bị móp,0
5996,rất ở kê,1
5997,cái này nhìn to nhưng không đựng được nhiều ng ăn thì tốt,0
5998,sản phẩm đẹp đáng mua,1
5999,tốt hàng cũng tạm đc chưa xài thử nên cũng không biết chất lượng ra sao,1
6004,tốt lam may ban oi,1
6005,không giữ nóng được dỏm,1
6011,xài được một thời gian dể bị kẹt dao,1
6012,giao hàng nhanh đầy đủ phụ kiện giữ đá khoảng tiếng hoặc hơn ly kín để nghiêng không bị đổ nhưng xài được ngày thì ly bị tươm nước,0
6013,cảm ơn cửa hàng đã gửi giao hàng được ngày mới giao cho tôi nhận hàng nhanh quá chốt chính là đúng đủ không còn thiếu gì đâu lần sau ủng hộ cửa hàng nha,1
6018,có rất hài lòng giữ nhiệt rất tốt nghen,1
6020,giao sài màu hàng chất lượng kém tẩy chay ngay và luôn,-1
6023,san pham cho sao,1
6024,quá dỡ bỏ đá vào chừng tiếng tan hết còn bị đổ mồ hôi chan,1
6025,sản phẩm tốt lắm,1
6031,sản phẩm tốt rất ưng ý,1
6033,mong cửa hàng khắc phục tình trạng gửi sài mẫu nha vẫn cho cửa hàng,1
6037,mẫu mã đẹp giao hàng nhanh rất hài lòng,1
6042,chỉ sử dụg cho loại kệ kính thôi nhé còn loại kệ có đầu cong bằg kim loại thì không đc nhé,1
6044,rổ nhìn tiện lợi có thể co giãn tùy thích dài hơn gang tay nếu kéo ra hết,1
6048,rất tốt có các phụ kiện thay thế bán kèm nếu bị hỏng tôi dùng hâm cơm hàng ngày đi làm ăn rất nóng,1
6049,mới dùng được tháng trong quá trình lau chùi chữ bị nhòe hết trơn về chức năng nấu cơm thì tốt nhưng cơm bở ăn dở mấy chỗ gài không chắc chắn lắm nói chung được bộ đồ inox bếp nấu vỏ thì không tốt lắm vì chưa thử hấp luộc trứng nên không biết đun sôi nc cũng nhanh tầm phút nc tạm,0
6051,hộp cơm nấu nóng tốt dùng hơi nước làm nóng nên thân hộp nhựa sẽ nóng lây chốt cài thì lỏng nên cần cẩn thận sau khi vừa đun xong mình đã dùnh đc gần nửa năm vẫn tốt trừ vụ đèn nó lủng đi sau đun đc chục lần nấu cơm luộc rau trứng cũng o nắp inox giữ tốt không bị đổ canh ra ngoài,1
6058,mau ma đẹp nhin chat luong chua sử dụng chua bik the nao,1
6066,hàng đẹp chất lượng túi xách cưng dễ sợ,1
6071,ổn,1
6089,hài lòng lắm nhé đúng bình starbucks luôn nhé quý vị đẹp rồi nên lười chụp hình lắm,1
6090,đúng mẫu,1
6098,mình vừa nhận được hàng màu đỏ sanh chảnh lại nổi bực rất ưng nè với lại quá may mắn khi mua vào dip sn cua lazada nên giá chưa tới không mình vừa thử đổ nước vào ly rồi đóng nắp dốc ngược lại không hề bị rỉ nước hàng tốt lắm đúng là lock lock không làm ngta thất vọng máy ảnh ơn cửa hàng nha i love it,1
6108,sản phẩm giống hình quét mã vạch không đúng nghi ngờ không phải hàng chính hãng như quảng cáo,1
6111,vòng nhựa rất dễ bị hôi mùi nhựa gây khó chịu khi uống nước chất liệu nhựa không tốt,-1
6117,tốt giao hàng nhanh,1
6125,sản phẩm tốt nhưng khi đựng cà phê vẫn ám mùi do gioang cao su,1
6134,mới mua cốc chưa check giữ nóng lạnh nhưng gói hàng của lazada quá kém hộp đựng cốc bẹp dí không đẹp như bên tiki cốc đẹp không có vêt xước xứng đáng với giá không,1
6138,dùng tạm,1
6140,ly đẹp,1
6141,tốt,1
6148,dùng sản phẩm of locknlock vẫn an tâm hơn,1
6156,ly đẹp giữ nhiệt tốt vẫn còn một số chỗ xước nhỏ nhưng có thể bỏ qua,1
6157,san pham chat luong mau ma đẹp,1
6168,dùng uống trà bị ngả màu,1
6172,rót nước ra dễ bị rớt,1
6174,giữ nhiệt tốt,1
6177,giữ nhiệt tốt lắm để cà phê đá uống đc cả ngày,1
6182,so haPy,1
6183,mua cho chị gái mình chị thích lắm luôn giữ nóng giữ lạnh từ sáng đến chiều vô tư,1
6184,hàng đúng như cửa hàng giới thiệu tốt,0
6191,báo là đã giao hàng như sao em chưa nhận được,-1
6194,hàng không đúng như quảng cáo lừa đảo mua về làm tô ăn mì tôm thì được vì quá nhỏ,-1
6196,thau mỏng nhỏ không nên mua,-1
6202,bền đẹp xài tốt,1
6211,sản phẩm đúng như quảng cáo giống như hình chụp sử dụng rất tốt,1
6223,sản phẩm đúng với mô tả đóng gói đẹp,1
6227,đóng gói cẩn thận giao hàng nhanh,1
6228,hàng đúng với mô tả giao hàng nhanh,1
6229,hàng đúng với kì vọng đóng gói cẩn thận,1
6233,hàng đẹp đúng mô tả,1
6235,giao hàng nhanh đúng mô tả,1
6236,hàng đúng mô tả đóng gói đẹp,1
6243,sản phẩm tốt giữ lạnh lâu nhưng màu không đúng đã đặt mong rằng sẽ bán thêm phụ kiện kèm theo để tiện dụng trong việc di chuyển,1
6247,màu đồng sang đã từng mua ly màu đen xài rất tốt giữ lạnh lâu,1
6249,hàng giao tới đóng gói kỉ rất ưng ý,1
6250,mới nhận được hàng và cảm thấy thất vọng nút đậy lỗ bị biến dạng không khít được lỗ khi nghiêng sẽ bị nước tràn ra ngoài có lẽ mua sale nên vậy,-1
6253,hàng đẹp tốt,1
6256,hàng chất lượng,1
6263,sản phẩm thương hiệu mà về vài bữa bung đế bề mặt dễ trầy giữ nhiệt không đc lâu mua về nhưng vứt xó gọi zebra bằng cụ,-1
6266,nắp bình nếu không chú ý gài kỹ khi nghiêng sẽ bị rỉ nước ra ngoài ngoại quan không đẹp như hình chụp giá cả hợp lý giữ nhiệt đủ dùng trong ngày,0
6272,trải nghiệm thang roi hihi sản phẩm tốt nha mọi người,1
6273,cảm thấy sản phẩm dùng khá ổn mình rất thích kiểu nắp bình rộng như này dùng khá tiện hơi tiếc là nắp thoát nhiệt và dễ rò rỉ nước khi mang đi,1
6274,phần thân không ngưng tụ nước nhưng phần nắp thì có nắp cách nhiệt kém khi bị sóc thì bị rỉ nước trên nắp nói chung chất lượng bình thân rất tốt chỉ trừ điểm cái nắp,1
6275,hàng tốt giao hàng nhanh đúng màu không bị trầy xước gì cả đổ nước bào cũng không bị ra ngoài đang kiểm tra lạnh nóng thời gian tới nên chưa nói trước dược,1
6276,giao hàng nhanh bình rất sang giá khuyến mãi nên rất tiết kiệm,1
6280,bề mặt nhựa rất dễ xước giữ nhiệt tóit,-1
6285,bình đẹp giữ nhiệt tốt nếu cho đá đầy đến miệng thì phần nắp bị đọng nước nhẹ ống nhựa đi kèm hơi dài có ống thép nhìn chắc xịn tốt hơn,1
6291,sản phẩm đẹp sang tiện lợi chất lượng tốt,1
6299,bình chỉ bỏ không vào hộp không có túi người yêu lông bao bọc đựng bình bên trong hộp,0
6301,giao hàng nhanh giữ nhiệt tốt nên mua,1
6305,nắp không kín vẫn dò nước ra không,-1
6307,bình xài rất tốt,1
6308,hàng tốt đóng gói cẩn thận mẫu mã đẹp,1
6309,giao sài màu,0
6313,giao đúng hàng đúng mẫu giao hàng rát nhanh nhân viên giao hàng dễ rất thương,1
6314,màu đẹp lắm cái này bị xước xung quanh chân bình đôi chút nhưng không sao,1
6316,đẹp như một giấc mộng,1
6317,sản phẩm tốt hài lòng,1
6325,ai cũng khen bình em mua ở đâu đẹp z,1
6328,chất lượng tốt giữ nhiệt khá lâu tầm tiếng nếu đậy kín,1
6331,hàng nhái của l l giữ nhiệt đc khoảng giờ là tan hết đá bên trong rồi,-1
6332,ống hút hơi có mùi nhựa,1
6333,đũa không phải gỗ cẩm lai mà màu thì không như trong ảnh tôi thích màu đen nên đặt tận chục để được miễn phí síp mà màu nâu vàng làm tôi thất vọng quá với giá này không hề rẻ chút nào,1
6334,đũa đẹp cửa hàng giao hàng khá nhanh,1
6335,khay giong mo ta tha ho dung trung,1
6336,gói hàng cẩn thận đây là lần thứ mua hàng bên cửa hàng sản phẩm xài rất tốt nhé,1
6346,hàng hơi bị đẹp luôn nha cám ơn cửa hàng,1
6348,hàng rất tốt đẹp đường may tốt giao hàng nhanh sẽ ủng hộ cửa hàng tiếp,1
6349,đang dùng thấy ổn,1
6358,rất hài lòng với sản phẩm mình nấu canh sáng sớm để mang đi làm đến trưa mang ra ăn hơi bốc ngùn ngụt hàng rất chuẩn và giống như mô tả mình sẽ mua thêm để tặng cho gia đình và bạn bè tặng cửa hàng sao,1
6362,mua cháo ở ngoài cho con thì không đảm bảo nên mình toàn tự nấu ở nhà cho bé mà nấu thì mất rất nhiều thời gian thấy các chị em ở công ty gt vào mua bình ủ cháo của cửa hàng vì các chị cũng dùng rồi lúc đầu thì mình cũng không tin tưởng lắm đâu nhưng dùng thử thì thật bất ngờ cháo ngon như mình nấu mà lại không mất quá nhiều thời gian trước khi đi ngủ chỉ cần vo gạo cho vào bình đã tráng nước sôi rồi đổ nước vào là sáng mai đã có cháo rồi vì vậy mà mình có nhiều thời gian làm việc khác nấu cháo nhàn hơn hẳn mà cháo ngon con ăn thun thút ý mình sẽ gt thêm cho mọi người vào ủng hộ cửa hàng nhé sao cho cửa hàng luôn nào,1
6365,bình đúng như cửa hàng mô tả sản phẩm khá tốt bình đẹp không tì vết không có gì phàn nàn đóng gói chắc chắn rất tốt cho cửa hàng sao,1
6368,đối với khách hàng không quá khó tính như mình thì chỉ cần chật lượng sản phẩm tốt thôi là đủ rồi nhưng cửa hàng còn làm mình hài lòng hơn nữa đó là cách làm việc chuyên nghiệp ở đủ mọi mặt của cửa hàng khiến mình không thể nào mà không ủng hộ cửa hàng lâu dài đc,1
6375,đây là món cháo tôm và khoai tây ủ bằng bình ủ cháo nè mình bỏ gạo hơi nhiều nên cháo bị đặc nhưng phải nói cháo rất ư là tơi nhừ mình ủ từ giờ tối hôm qua tới sáng nay dậy lấy cho bé ăn cháo nhừ và còn nóng nhừ như kiểu nó tự tan trong miệng luôn ấy ạ thật sự rất hài lòng luôn sao,1
6384,hàng trung quốc mà sao tên lại là bình ủ cháo của nhật vậy cửa hàng bán loại nào thì cứ quảng cáo như vậy để người mua lựa chọn,0
6390,lần đầu chưa biết dùng nên nấu không chín hỏi lại thì được cửa hàng tư vấn rất tận tình nấu cháo đã chín rất tiện khi nhà có con nhỏ,1
6391,hàng giữ nhiệt tốt ủ cháo chín nhừ quên xem kich cỡ muốn đặt cái lớn hơn mà loại này nhỏ quá chỉ nấu được chén cháo to,1
6392,chất lượng sản phẩm tuyệt vời rất đẹp ưng ý giá cả hợp lý rất hài lòng sẽ ủng hộ cửa hàng tặng cửa hàng sao,1
6394,sản phẩm rất tốt trong tầm giá cảm ơn cửa hàng nhiều nhiều chúc cửa hàng bán đc nhiều hàng nhé chúc cửa hàng làm ăn phát tài phát lộc tặng cửa hàng sao he,1
6396,đẹp đã thử ủ cháo rất tốt qua đêm sáng dậy tháy gạo nở tung đặt màu xanh nhưng nhắn tin bảo cửa hàng đổi sang màu máy ảnh cửa hàng đổi cho tốt,1
6398,bình đẹp rất dày khả năng giữ nhiệt rất tốt đựng cháo cho bé đi chơi giờ vẫn nóng hài lòng lắm,1
6407,tháng trước mình mua cái màu máy ảnh rồi giờ miwnhf muốn mua thêm cái nữa khác màu máy ảnh có được giảm giá khi mua nhiều không cửa hàng,1
6411,cửa hàng gửi hàng lỗi,0
6416,tuyệt vời với khả năng giữ nhiệt cao giao hàng nhanh,1
6423,sau sản phẩm ghi tang kep chong muoi ma không có vay,0
6424,cửa hàng kỳ lắm đặt và có nói cửa hàng chọn màu vàng mà cửa hàng giao màu xanh lá tức ói luôn giận cửa hàng rồi,1
6430,binh chỉ giu nhiet duoc khoang tieng thôi không du suc nau thuc an tôi không hai long ve san pham ngoai ra tôi không thay tang kep chong muoi nhu quang cao,-1
6433,đẹp như hình ủ cháo có cả đỗ đen nhừ lắm mình đặt thêm cái nữa cho đứa em gái cho mình màu xanh để không lẫn nhau,1
6436,bình đẹp giữ nóng cực lâu luôn cho bé đi thiên đường bảo sơn chơi mà để cháo đến chiều vẫn nóng,1
6440,mới mua về kiểm tra thử bình ủ cháo rất nhanh cho gạo vào rồi cho nước sôi khoảng giờ là đã thành cháo,1
6450,hàng tốt nhưng hơi nhỏ,1
6459,không giữ đc đá lâu,0
6477,chất lượng sản phẩm rất kém hàng không cho kiểm móp méo dơ,-1
6479,hàng mỏng giao hàng có cai bị móp nữa chứ,-1
6487,hop hoi mong nap day hoi cũng tốt phu theo gia,1
6488,tốt hon mong doi,1
6490,nói chung là xài tot cảm ơn cửa hàng,1
6494,sản phẩm quá mỏng,-1
6496,tam được,0
6503,inox con khỉ xạo lồ tôi mua cái đem về vứt sọt rác muỗng bằng sắt mỏng dính mọi người không nên mua hàng của cửa hàng này,-1
6512,giá cả hợp lý chất lượng tốt,1
6513,hàng đẹp giao hàng dễ thương chất lượng tốt sẽ ủng hộ cửa hàng tiếp tục ha,1
6515,hai long cho cửa hàng sao,0
6516,hài lòng lắm nhé cửa hàng,1
6519,sản phẩm tốt,0
6522,hàng đúng mô tả inox nặng tay sáng bóng đúng thương hiệu dragon nên mua hàng của cửa hàng này,1
6535,dày rất dể làm giò chả,1
6537,dày inox sáng bóng trục vặn cứng cáp ép mạnh tay cũng không sao sản phẩm tốt,1
6539,tốt chắc chắn hàng inox cứng cấp,1
6541,rất tốt có điều gắn tay vặn hơi khó,1
6544,sản phẩm tốt đóng gói kỹ,1
6545,đóng gói cần thận hàng đẹp đúng như quảng cáo,1
6551,nho gon de sử dụng can kha la chinh xac tốt hai long cho nut,1
6555,cân tạm nhìn quá cũ hộp móp méo không nhạy lắm,-1
6557,mua xong hỏi không trả lời,-1
6563,cân đẹp nhỏ gọn rất dể thương cân cũng chính xác cảm ơn nhà bán hàng,1
6566,chất lượng không tốt lắm khi cân các vật khoản với số lượng ít thì số nhảy không chính xác không khớp sau nhiều lần cân nhưng với giá này thì dùng tạm ổn,1
6575,đúng giá tiền,1
6593,hàng chất lượng cũng đc,1
6595,nhận hàng như hình,1
6604,không đúng mẫu như ảnh trên ảnh thì hoa văn đẹp to nhưng giao thì hoa văn nhỏ màu tối không rõ nét xấu chất liệu sứ cũng không trắng sáng như ảnh mức hoàn thiện khá đường kính nhỏ hơn tí nắp cũng không chặt nút trên nắp chả có tác dụng gì nói chung cũng không đến nỗi tệ lắm,1
