,comment,rating
7652,tiki giao hàng chậm không có trách nhiệm với khách hàng,-1
7664,camare tệ V,-1
7676,máy càng dùng càng lâu càng tệ phù hợp giá tiền thôi đc cái giao hàng nhanh sniper thanh thiện,-1
7751,máy chạy hoi chậm pin hơi kém,-1
7775,dùng từ trưa đến giờ thì thấy máy chạy ổn thôi nên mình không đòi hỏi quá nhiều ở cấu hình camera màn hình to vừa phải xấp xỉ quyển vở thông thường mẫu mã rất hợp ý mình tuy nhiên có những vấn đề như sau thứ nhất là zac cắm tai nghe có vấn đề không dùng được nhấn mạnh luôn là dùng không được chứ không phải lâu lâu gặp trục trặc nữa không thể cắm vào hết được lúc thì không nghe thấy gì lúc thì cả tai nghe lẫn loa máy đều phát ra tiếng thứ hai là lúc nhập gmail mình xác nhận tài khoản thì thấy máy có vị trí ở bình thuận trong khi mình ở đồng nai mình nghĩ máy đã được active từ trước nên mình có gửi mã imei nhưng sau thì vẫn chưa có tin trả lời vụ active thì mình có thể chấp nhận nhưng vụ tai nghe thì mong cửa hàng xem xét giúp mình cảm ơn shop,-1
7782,mình đặt màu bạc giao màu đen thông tin ở trên thì nói chưa active nhắn tin số imei gửi thì lại nhận thông báo từ mua tiki hẹn giao hàng chờ đến sản phẩm mới đến tay shop làm ăn sống nhăn,-1
7788,mình mới mua về thiết bị bị sọc màn hình mong tiki hỗ trợ nhanh cho con mình có thiết bị học,-1
7808,vừa nhận máy vào ngày hôm nay máy bị như thế này và đơ luôn không thể sử dụng được tôi muốn yêu cầu hoàn trả sản phẩm,-1
7849,mua hàng mà đưa tiền trước mới xem hàng là sao nếu hàng không đạt thì sao ko có chuyện đưa tiền trước mới xem hàng nha,-1
7852,cực kỳ tệ hại mua máy này là một sài lầm nha mọi người wifi kết nối được lúc lại mất máy chậm vô cùng,-1
7883,máy ảnh của máy kém chất lượng không có màu trắng bệt không hài lòng,-1
7887,sản phẩm mới dùng được ngày phát hiện lỗi sọc màn hình,-1
7926,dung lượng quá nho chỉ có,-1
7960,máy chưa dùng phút nào đã hỏng,-1
8000,hàng bị lỗi wifi trả lại,-1
8084,sử dụng được thời gian thì nó bị lỏng thẻ sim ví dụ đang chơi trò chơi hay làm việc gì quan trọng thì nó lại báo là chưa gắn thẻ sim,-1
8100,mới mua về sạc được vài lần thì củ sạc hỏng yêu cầu bảo hành thì mãi vẫn chưa được,-1
8102,sản phẩm của mình có vấn đề về sạc sạc cả đêm mà không đầy pin sản phẩm bị lỗi rồi giờ đổi trả bảo hành như nào,-1
8103,điện thoại bị mất âm thanh hoài có cuộc gọi đến chỉ toàn im lặng phải khởi động máy lại hoài chán thật,-1
8117,pin dùng chất lượng rất kém nếu dùng gọi video zalo liên tục khoản là hết pin màn hình khi gọi thì nóng rang,-1
8145,hệ thống bảo hành gửi số imei mà hệ thống không thống báo lại,-1
8203,bị đơ màn hình hoài lâu lâu bấm không ăn gì hết,-1
8235,sao sạc và máy lại nóng thế shop pin có vấn đề à,-1
8263,chụp hình kém không sắc nét,-1
8270,sao thang su dung may hay dung may,-1
8294,chậm,-1
8309,mua ngày ngày giao mà lần cuối sạc pin vào ngày báo bên tiki thì bảo do phần mềm baTery lỗi còn bảo aPle nổi tiếng dùng khi nào kích hoạt khi đó vậy nó cũng nổi tiếng là sạc lúc nào nó ghi nhận lúc đó đấy rồi bảo nếu có hư sẽ bảo hành ủa mấy người bán sản phẩm lỗi rồi không chịu đổi trả mà bảo đợi hư rồi sửa ah chính sách ngày đổi trả khi có lỗi thì ghi cho có ah đây là lần cuối cùng tôi mua sản phẩm từ đây các bạn cũng suy nghĩ kỹ khi mua hàng giá trị lớn trên trang này tiki đã không còn như xưa nữa rồi làm ăn kiểu này thì dẹp tiệm sớm,-1
8312,mình mua ngày mà lần cuối sạc pin vào ngày báo bên tiki thì bảo do lần cuối được sạc trước khi xuất xưởng còn nói aPle dùng khi nào kích hoạt khi đó vậy sao mình mua về kiểm tra thì máy lại active trước rồi trên thông tin sản phẩm bán hàng của tiki cũng nói là sản phẩm chưa active mình thấy không haPy với điều này bạn gọi điện trả lời mình thì cứ cố tình né tránh việc này,-1
8321,không rõ tại sao máy nguyên seal mà lại có vết xước và chân sạc tại máy đã có vết xước do đã cắm sạc tuy máy vừa kích hoạt trước khi giao đến khách hàng nhưng việc làm lại seal để qua mặt khách hàng là không được tiki quảng cáo mới tinh thì không mới đặt mua nếu viết rõ tình trạng máy thì không sẽ có sự lựa chọn khác,-1
8326,ipad mua mới ngày nhưng tại sao thời gian bảo hành chỉ đến check thì thấy đã sạc pin lần cuối cùng ngày máy đã sử dụng rồi chẳng lẽ tiki bán máy cũ đề nghị tiki đổi lại máy mới,-1
8327,sản phấm rất tốt nhưng cách bán hàng của tiki không thể nào chấp nhận được cảm giác như mới bị lừa gạt rõ ràng khi bấm mua hàng đề chênh lệch với trả thẳng là đồng nhưng sau khi thanh toán xong hết thì có dòng phí chuyển đổi áp dụng pó tay bye tiki,-1
8336,tiki thông báo trả gop cho tất cả các ngân hàng tuy nhiên ngân hàng là charge đủ tiền trươc xong rồi chuyển đổi qua trả góp mục đich là để tính phí thôi tháng năm như vậy có lỗi là lỗi tiki không rõ rang với không và khi liên kết với ngân hàng trả góp là lỗi của ngân hàng tự động thứ phí trả góp của khg,-1
8347,thất vọng ghê gớm không nghĩ là tiki lớn vậy mà cũng làm ăn đểu giả mình mua máy máy đã được dùng sạc vào tháng rồi máy thì mới được mình kích hoạt tiếng trả lời sao đây tiki,-1
8356,mình mua góp mỗi tháng trong đó ghi mà tới khi góp thanh toán xong như hình vẫn còn ghi góp mỗi tháng mà trừ thẳng tiền là sao giải thích giúp với,-1
8384,nếu có sao mình sẽ đánh sao sao vẫn còn quá cao cho tiki dịch vụ giao hàng và chăm sóc khách hàng quá thiếu chuyên nghiệp và tôn trọng khách hàng,-1
8386,cục sạc bị lỗi sạc không vào máy đã gởi thông tin cho tiki nhưng chưa nhận được phản hồi đề nghị xử lý bảo hành sớm,-1
8404,yêu cầu tiki xem lại máy mới mua đã chậm với đơ như vậy sao xài máy cấu hình ngon mới mua về xài được một buổi đã lag không có giấy bảo hành,-1
8480,em mới mua nhưng loa máy bị rè rồi ạ mong tiki giải quyết giúp em,-1
8530,ipad mới mua mà mở đã không lên nguồn rồi ai giúp t với,-1
8643,sản phẩm nhận bị lỗi gọi lên tổng đài thứ hồi về xong giám định kêu không vấn đề gì mặc dù đã gửi video xác minh sau tháng làm việc giờ báo gửi ra nước ngoài haiz không biết khi nào mới nhận được điện thoại để sử dụng,-1
8672,gửi tiki mình mua hàng và bị hư màn hình sau ngày sử dụng không làm rơi vỡ không vô nước không làm cái gì hết thì tự nhiên màn hình không lên nữa mình yêu cầu tiki giải quyết nhé cho mình nhé,-1
8675,mình mới mua máy còn nguyên seal nhưng khi boc mở máy đê đăng nhập icloud thì mình lại thấy có sẵn cái mã icloud trong máy cho mình hỏi đây là hàng mơi hay là like new,-1
8691,đơn hàng có giá trị lớn chưa nhận được hàng nhưng hệ thống đã báo giao hàng thành công gọi tổng đài để xử lý thì báo trong vòng giờ mua làm quà ảnh hưởng tới kế hoạch,-1
8710,mình mua điện thoại nhưng khi lấy về gam màu màn hình và máy ảnh hơi vàng không trong như máy khác mình đã tắt true tone nhưng so với máy khác vẫn không trong bằng admin liên hệ ho tro gấp cảm ơn,-1
8768,tại sao lúc mình mua máy về thấy sẵn ứng dụng garageband này nhỉ iclould mới nhé ạ,-1
8772,cần đào tạo lại cho nhân viên trực hl cách giao tiếp với không khi nhận các phản hồi gay gắt từ phía kh,-1
8808,iphone máy cũ không phải hàng mới lần này rất thất vọng về tiki,-1
8837,giao hàng trễ ngày so với ngày giao hàng của đơn hàng,-1
8871,bị lỗi phải bảo hành và nhận lại sản phẩm cũ,-1
8907,mình mọi nhận máy hom bi hu loa roi tiki,-1
8934,âm thanh cuộc gọi bị rung và nhỏ,-1
9074,dịch vụ tiki trading quá tệ cả cái kindle triệu mà không nỡ bỏ vài trăm đồng mua cái nylon bọt khí bọc chống va đụng để nguyên cái kindle trong hộp carton mỏng dính hộp đựng thì quăng quật như tờ bìa rách hình ảnh đính kèm mọi người sẽ rõ chất lượng sản phẩm tạm tốt vì chưa thấy sứt mẻ gì,-1
9104,sợ được giao trong theo đúng dự kiến tuy nhiên sau khi mình mở ra dùng được đã xảy ra lỗi treo màn hình tắt đi mở lại vẫn ở màn hình treo thao tác reset máy không có tác dụng hiện màn hình như hình chụp mình trả cước phí giao trong tuy nhiên nay lại gặp sự có vào thứ nên thực sự thất vọng mong tiki giải quyết đổi trả sớm,-1
9121,mua sản phẩm vào đầu tháng gần cuối tháng thì bị lỗi loạn cảm ứng gửi bảo hành từ đó đến giờ gọi điện cho tiki rất nhiều cuộc gọi và bảo phải chờ hôm qua gọi lên tiki thì có em nhân viên bảo liên hệ cho bên bảo hành lát sau em ấy gọi lại và nói trong ngày nhân viên bảo hành sẽ gọi lại chờ cả ngày không có cuộc gọi nào từ bên liên quan,-1
9142,sản phẩm quá tệ máy bị đơ sau khi mở sản phẩm tôi đã gọi tiki yêu cầu được trả lại sản phẩm tôi gọi rất nhiều lần cũng như viết mail nói về sản phẩm nhưng đến nay chưa có bất cứ sự phản hồi nào từ tiki từ khi mua đến bây giờ tôi chưa hề sử dụng sản phẩm được vậy mà tiki không có sự phản hồi nào gọi tổng đài lần nào cũng nói là sẽ cho người gọi lại để giải quyết vậy mà chờ mãi không thấy ai gọi nản lòng với cách mua bán của tiki,-1
9158,máy Pw của mình bị lỗi cảm ứng và đã gửi tiki bảo hành ngày dự kiến bảo hành xong mà tiki thông báo là nhưng đến hôm nay vẫn không nhận được thông báo mới của tiki gọi lên tổng đài thì các bạn tổng đài viên báo sẽ kiểm tra lại và báo lại nhưng tiki xử lý quá lâu không có vấn đề gì với cách trả lời của các bạn tổng đài viên nhưng cách làm của tiki thực sự rất tệ nên mình vote sao,-1
9169,sau ngày sử dụng thì máy mình gặp tình trạng như hình khi nhận về máy vẫn còn nguyên seal nhưng gặp vấn đề lỗi thế này thì có chính sách đổi trả được không nhỉ,-1
9188,sản phẩm mua được một tháng lúc đầu có vấn đề gọi thay hàng sau một tuần mới đến đúng lúc đi công tác khỏi đổi dùng được tuần không vào nổi trang sách chán chẳng muốn dùng luôn thất vọng tiki vô cùng,-1
9192,mình mới nhận được hàng sáng nay hàng nguyên seal nhưng mở ra cài đặt thì bị lỗi màn hình như này đã liên hệ với tiki rất mong tiki xử lý nhanh để mình được đổi lại hàng,-1
9225,máy xài được tháng mấy thì giật chậm chẳng đọc được sau tháng thì quét không ăn chả biết có xử lí với tiki được không,-1
